               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  70,            0.018553,            0.023094,                   0,             0.96132,              0.9598,             0.98056,             0.72682,            0.021492,           0.0081706,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.018301,            0.023096,                   0,             0.95964,             0.97236,             0.98592,             0.72567,            0.021505,           0.0082112,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.018359,            0.022994,                   0,             0.95198,             0.96482,             0.97628,             0.74118,             0.02206,           0.0085338,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.018177,             0.02249,                   0,             0.98221,             0.97124,             0.98861,             0.72552,            0.022134,           0.0085006,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.018201,            0.022933,                   0,             0.98545,             0.94724,             0.98258,             0.72586,            0.022373,           0.0086892,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.018027,            0.022598,                   0,             0.95272,             0.96194,              0.9766,              0.7175,            0.022738,           0.0088098,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.017947,            0.022624,                   0,             0.96201,             0.95436,             0.97106,             0.73104,            0.022165,            0.008297,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.017799,            0.022035,                   0,             0.96616,              0.9598,             0.97797,             0.73183,            0.021679,           0.0087142,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.017852,            0.022559,                   0,             0.98609,             0.95729,             0.98373,             0.73055,            0.021599,           0.0087209,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.017622,            0.022099,                   0,             0.97191,             0.97487,             0.98096,             0.72387,            0.022288,            0.008509,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.017598,            0.022445,                   0,             0.95188,             0.94427,             0.97485,             0.72706,            0.022201,           0.0087323,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.017273,            0.021666,                   0,             0.96499,             0.96961,             0.98046,             0.72949,            0.021068,           0.0085882,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.017352,            0.021708,                   0,             0.95274,             0.97739,             0.97964,             0.74426,            0.021156,           0.0082867,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.017374,            0.021796,                   0,             0.96652,             0.94975,             0.97889,             0.73394,            0.021428,           0.0085268,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.017186,            0.021912,                   0,             0.97208,             0.96482,             0.98033,             0.72805,            0.021547,           0.0086368,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.017124,            0.021653,                   0,             0.96499,             0.96952,              0.9795,             0.73738,            0.020896,           0.0083398,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.016975,            0.021497,                   0,             0.96436,             0.95172,             0.97635,             0.73332,            0.021217,            0.008714,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.016817,            0.021162,                   0,              0.9725,             0.95729,             0.97414,             0.73518,            0.021235,           0.0086608,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.016833,            0.021567,                   0,             0.97225,             0.96836,             0.98064,             0.73565,            0.021272,            0.008463,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.016713,            0.021351,                   0,              0.9616,             0.96482,              0.9717,             0.73697,            0.021341,           0.0085416,                   0,            0.001288,            0.001288,            0.001288
                  90,             0.01672,            0.021569,                   0,              0.9668,             0.96734,             0.98029,             0.74268,            0.020865,           0.0083905,                   0,            0.001189,            0.001189,            0.001189
                  91,             0.01667,             0.02099,                   0,             0.96391,             0.96734,             0.98019,             0.74448,              0.0208,           0.0083017,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.016541,             0.02098,                   0,              0.9818,              0.9487,             0.97875,             0.74343,            0.020833,           0.0083679,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.016442,             0.02099,                   0,             0.95959,             0.97236,             0.98032,             0.74768,            0.020419,            0.008257,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.016442,            0.020642,                   0,             0.95725,             0.96482,             0.97367,             0.74808,            0.020381,           0.0082645,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.016254,            0.020802,                   0,              0.9527,             0.96152,             0.97354,             0.74676,            0.020351,           0.0082347,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.016099,            0.020613,                   0,             0.96654,             0.96482,             0.97846,             0.75449,            0.020267,           0.0082127,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.016171,            0.020687,                   0,             0.97464,             0.96578,             0.98024,             0.75296,            0.019981,           0.0082406,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.016167,            0.020875,                   0,             0.97469,             0.96774,             0.98121,             0.75769,            0.019915,           0.0082493,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.015933,            0.020912,                   0,             0.97177,             0.97236,             0.98075,             0.75562,            0.020039,           0.0083037,                   0,            0.000298,            0.000298,            0.000298
